CELNBR;Saida;Entrada;Duracao_segundos;Hora;Intervalo;Operadora;acima_abaixo
2,58823E+11;04-01-2018 12:00;04-01-2018 12:00;14;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;04-01-2018 11:45;04-01-2018 11:45;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 11:30;04-01-2018 11:30;6;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 11:15;04-01-2018 11:15;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 11:00;04-01-2018 11:00;12;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 10:45;04-01-2018 10:45;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 10:30;04-01-2018 10:30;5;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 10:15;04-01-2018 10:15;7;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 10:00;04-01-2018 10:00;8;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 09:45;04-01-2018 09:45;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 09:30;04-01-2018 09:30;19;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 09:15;04-01-2018 09:15;5;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 09:00;04-01-2018 09:00;8;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 08:45;04-01-2018 08:45;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 08:30;04-01-2018 08:30;6;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 08:15;04-01-2018 08:15;13;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;04-01-2018 08:00;04-01-2018 08:00;13;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 19:45;03-01-2018 19:45;7;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 19:30;03-01-2018 19:30;11;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 19:15;03-01-2018 19:15;13;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 19:00;03-01-2018 19:00;6;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 18:45;03-01-2018 18:45;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 18:30;03-01-2018 18:30;11;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 18:15;03-01-2018 18:15;13;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 18:00;03-01-2018 18:00;14;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;03-01-2018 17:45;03-01-2018 17:45;10;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 17:30;03-01-2018 17:30;11;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 17:15;03-01-2018 17:15;13;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 17:00;03-01-2018 17:00;4;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 16:45;03-01-2018 16:45;10;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 16:30;03-01-2018 16:30;7;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 16:15;03-01-2018 16:15;11;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 16:00;03-01-2018 16:00;10;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;03-01-2018 15:45;03-01-2018 15:45;6;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 15:30;03-01-2018 15:30;7;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 15:15;03-01-2018 15:15;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 15:00;03-01-2018 15:00;6;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 14:45;03-01-2018 14:45;8;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 14:30;03-01-2018 14:30;9;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 14:15;03-01-2018 14:15;5;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 14:00;03-01-2018 14:00;9;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 13:45;03-01-2018 13:45;6;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 13:45;03-01-2018 13:45;10;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 13:30;03-01-2018 13:30;5;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 13:30;03-01-2018 13:30;8;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 13:15;03-01-2018 13:15;8;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 13:00;03-01-2018 13:00;9;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 12:45;03-01-2018 12:45;22;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 12:30;03-01-2018 12:30;16;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 12:15;03-01-2018 12:15;20;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 12:00;03-01-2018 12:00;10;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;03-01-2018 11:45;03-01-2018 11:45;5;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 11:30;03-01-2018 11:30;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 11:15;03-01-2018 11:15;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 11:00;03-01-2018 11:00;8;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 10:45;03-01-2018 10:45;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 10:30;03-01-2018 10:30;14;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 10:15;03-01-2018 10:15;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 10:00;03-01-2018 10:00;4;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 09:45;03-01-2018 09:45;6;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 09:30;03-01-2018 09:30;13;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 09:15;03-01-2018 09:15;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 09:00;03-01-2018 09:00;10;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 08:45;03-01-2018 08:45;17;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 08:30;03-01-2018 08:30;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 08:15;03-01-2018 08:15;4;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;03-01-2018 08:00;03-01-2018 08:00;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 19:45;02-01-2018 19:45;11;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 19:30;02-01-2018 19:30;13;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 19:15;02-01-2018 19:15;31;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 19:00;02-01-2018 19:00;14;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 18:45;02-01-2018 18:45;8;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 18:30;02-01-2018 18:30;12;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 18:15;02-01-2018 18:15;30;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 18:00;02-01-2018 18:00;13;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;02-01-2018 17:45;02-01-2018 17:45;9;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 17:30;02-01-2018 17:30;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 17:15;02-01-2018 17:15;6;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 17:00;02-01-2018 17:00;11;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 16:45;02-01-2018 16:45;17;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 16:30;02-01-2018 16:30;11;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 16:15;02-01-2018 16:15;7;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 16:00;02-01-2018 16:00;6;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;02-01-2018 15:45;02-01-2018 15:45;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 15:45;02-01-2018 15:45;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 15:30;02-01-2018 15:30;3;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 15:15;02-01-2018 15:15;10;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 15:00;02-01-2018 15:00;13;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 14:45;02-01-2018 14:45;12;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 14:30;02-01-2018 14:30;8;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 14:15;02-01-2018 14:15;13;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 14:00;02-01-2018 14:00;5;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 13:45;02-01-2018 13:45;8;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 13:30;02-01-2018 13:30;10;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 13:15;02-01-2018 13:15;13;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 13:00;02-01-2018 13:00;12;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 12:45;02-01-2018 12:45;11;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 12:30;02-01-2018 12:30;10;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 12:15;02-01-2018 12:15;11;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 12:00;02-01-2018 12:00;6;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;02-01-2018 11:45;02-01-2018 11:45;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 11:30;02-01-2018 11:30;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 11:15;02-01-2018 11:15;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 11:00;02-01-2018 11:00;6;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 10:45;02-01-2018 10:45;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 10:30;02-01-2018 10:30;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 10:15;02-01-2018 10:15;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 10:00;02-01-2018 10:00;7;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 09:45;02-01-2018 09:45;14;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 09:30;02-01-2018 09:30;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 09:15;02-01-2018 09:15;8;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 09:00;02-01-2018 09:00;7;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 08:45;02-01-2018 08:45;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 08:30;02-01-2018 08:30;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 08:15;02-01-2018 08:15;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;02-01-2018 08:00;02-01-2018 08:00;11;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 19:45;01-01-2018 19:45;8;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 19:30;01-01-2018 19:30;4;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 19:15;01-01-2018 19:15;13;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 19:00;01-01-2018 19:00;8;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 18:45;01-01-2018 18:45;7;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 18:30;01-01-2018 18:30;10;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 18:15;01-01-2018 18:15;8;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 18:00;01-01-2018 18:00;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;01-01-2018 17:45;01-01-2018 17:45;14;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 17:30;01-01-2018 17:30;6;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 17:15;01-01-2018 17:15;8;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 17:00;01-01-2018 17:00;11;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 16:45;01-01-2018 16:45;9;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 16:30;01-01-2018 16:30;5;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 16:15;01-01-2018 16:15;7;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 16:00;01-01-2018 16:00;9;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;01-01-2018 15:45;01-01-2018 15:45;4;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 15:30;01-01-2018 15:30;7;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 15:15;01-01-2018 15:15;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 15:00;01-01-2018 15:00;5;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 14:45;01-01-2018 14:45;9;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 14:30;01-01-2018 14:30;12;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 14:15;01-01-2018 14:15;5;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 14:00;01-01-2018 14:00;13;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 13:45;01-01-2018 13:45;7;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 13:30;01-01-2018 13:30;5;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 13:15;01-01-2018 13:15;16;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 13:00;01-01-2018 13:00;15;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 12:45;01-01-2018 12:45;14;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 12:30;01-01-2018 12:30;6;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 12:15;01-01-2018 12:15;12;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 12:00;01-01-2018 12:00;6;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;01-01-2018 11:45;01-01-2018 11:45;7;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 11:30;01-01-2018 11:30;6;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 11:15;01-01-2018 11:15;13;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 11:00;01-01-2018 11:00;13;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 10:45;01-01-2018 10:45;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 10:30;01-01-2018 10:30;15;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 10:15;01-01-2018 10:15;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 10:00;01-01-2018 10:00;7;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 09:45;01-01-2018 09:45;13;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 09:30;01-01-2018 09:30;11;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 09:15;01-01-2018 09:15;15;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 09:00;01-01-2018 09:00;10;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 08:45;01-01-2018 08:45;10;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 08:30;01-01-2018 08:30;5;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 08:15;01-01-2018 08:15;10;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;01-01-2018 08:00;01-01-2018 08:00;7;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 12:30;24-11-2017 12:30;11;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;24-11-2017 12:15;24-11-2017 12:15;10;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;24-11-2017 12:00;24-11-2017 12:00;11;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;24-11-2017 11:45;24-11-2017 11:45;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 11:30;24-11-2017 11:30;13;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 11:15;24-11-2017 11:15;22;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 11:00;24-11-2017 11:00;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 10:45;24-11-2017 10:45;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 10:30;24-11-2017 10:30;13;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 10:15;24-11-2017 10:15;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 10:00;24-11-2017 10:00;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 09:45;24-11-2017 09:45;5;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 09:30;24-11-2017 09:30;11;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 09:15;24-11-2017 09:15;11;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 09:00;24-11-2017 09:00;17;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 08:45;24-11-2017 08:45;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 08:30;24-11-2017 08:30;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 08:15;24-11-2017 08:15;6;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;24-11-2017 08:00;24-11-2017 08:00;14;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 19:45;23-11-2017 19:45;13;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 19:30;23-11-2017 19:30;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 19:15;23-11-2017 19:15;11;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 19:00;23-11-2017 19:00;13;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 18:45;23-11-2017 18:45;9;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 18:30;23-11-2017 18:30;8;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 18:15;23-11-2017 18:15;3;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 18:00;23-11-2017 18:00;7;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;23-11-2017 17:45;23-11-2017 17:45;14;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 17:30;23-11-2017 17:30;12;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 17:15;23-11-2017 17:15;10;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 17:00;23-11-2017 17:00;13;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 16:45;23-11-2017 16:45;6;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 16:30;23-11-2017 16:30;14;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 16:15;23-11-2017 16:15;16;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 16:00;23-11-2017 16:00;10;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;23-11-2017 15:45;23-11-2017 15:45;17;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 15:30;23-11-2017 15:30;21;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 15:15;23-11-2017 15:15;8;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 15:00;23-11-2017 15:00;11;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 14:45;23-11-2017 14:45;10;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 14:30;23-11-2017 14:30;13;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 14:15;23-11-2017 14:15;7;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 14:00;23-11-2017 14:00;12;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 13:45;23-11-2017 13:45;11;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 13:30;23-11-2017 13:30;11;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 13:15;23-11-2017 13:15;8;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 13:00;23-11-2017 13:00;7;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 12:45;23-11-2017 12:45;7;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 12:30;23-11-2017 12:30;9;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 12:15;23-11-2017 12:15;10;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 12:00;23-11-2017 12:00;8;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;23-11-2017 11:45;23-11-2017 11:45;14;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 11:30;23-11-2017 11:30;6;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 11:15;23-11-2017 11:15;9;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 11:00;23-11-2017 11:00;11;11;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 10:45;23-11-2017 10:45;12;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 10:30;23-11-2017 10:30;9;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 10:15;23-11-2017 10:15;5;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 10:00;23-11-2017 10:00;10;10;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 09:45;23-11-2017 09:45;6;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 09:30;23-11-2017 09:30;9;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 09:15;23-11-2017 09:15;13;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 09:00;23-11-2017 09:00;17;9;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 08:45;23-11-2017 08:45;17;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 08:30;23-11-2017 08:30;12;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 08:15;23-11-2017 08:15;9;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;23-11-2017 08:00;23-11-2017 08:00;8;8;b - 7>12;MCEL;ABAIXO
2,58823E+11;22-11-2017 19:45;22-11-2017 19:45;7;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 19:30;22-11-2017 19:30;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 19:15;22-11-2017 19:15;10;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 19:00;22-11-2017 19:00;13;19;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 18:45;22-11-2017 18:45;17;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 18:30;22-11-2017 18:30;12;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 18:15;22-11-2017 18:15;18;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 18:00;22-11-2017 18:00;15;18;e - 18>22;MCEL;ABAIXO
2,58823E+11;22-11-2017 17:45;22-11-2017 17:45;13;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 17:30;22-11-2017 17:30;10;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 17:15;22-11-2017 17:15;9;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 17:00;22-11-2017 17:00;14;17;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 16:45;22-11-2017 16:45;9;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 16:30;22-11-2017 16:30;8;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 16:15;22-11-2017 16:15;7;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 16:00;22-11-2017 16:00;12;16;d - 16>18;MCEL;ABAIXO
2,58823E+11;22-11-2017 15:45;22-11-2017 15:45;7;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 15:30;22-11-2017 15:30;12;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 15:15;22-11-2017 15:15;16;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 15:00;22-11-2017 15:00;5;15;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 14:45;22-11-2017 14:45;12;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 14:30;22-11-2017 14:30;7;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 14:15;22-11-2017 14:15;5;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 14:00;22-11-2017 14:00;9;14;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 13:45;22-11-2017 13:45;13;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 13:30;22-11-2017 13:30;5;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 13:15;22-11-2017 13:15;10;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 13:00;22-11-2017 13:00;10;13;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 12:45;22-11-2017 12:45;13;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 12:30;22-11-2017 12:30;34;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 12:15;22-11-2017 12:15;11;12;c - 12>16;MCEL;ABAIXO
2,58823E+11;22-11-2017 12:00;22-11-2017 12:00;17;12;c - 12>16;MCEL;ABAIXO
