CELNBR;Saida;Entrada;Duracao_segundos;Hora;Intervalo;Operadora;acima_abaixo
2,58875E+11;13-11-2017 16:15;13-11-2017 16:15;9;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;13-11-2017 16:00;13-11-2017 16:00;9;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;13-11-2017 15:45;13-11-2017 15:45;8;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 15:30;13-11-2017 15:30;6;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 15:15;13-11-2017 15:15;5;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 15:00;13-11-2017 15:00;5;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 14:45;13-11-2017 14:45;4;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 14:30;13-11-2017 14:30;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 14:15;13-11-2017 14:15;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 14:00;13-11-2017 14:00;7;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 13:45;13-11-2017 13:45;7;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 13:30;13-11-2017 13:30;5;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 13:15;13-11-2017 13:15;7;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 13:00;13-11-2017 13:00;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 12:45;13-11-2017 12:45;4;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 12:30;13-11-2017 12:30;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 12:15;13-11-2017 12:15;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 12:00;13-11-2017 12:00;3;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;13-11-2017 11:45;13-11-2017 11:45;4;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 11:30;13-11-2017 11:30;6;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 11:15;13-11-2017 11:15;19;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 11:00;13-11-2017 11:00;4;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 10:45;13-11-2017 10:45;6;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 10:30;13-11-2017 10:30;4;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 10:15;13-11-2017 10:15;3;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 10:00;13-11-2017 10:00;6;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 09:45;13-11-2017 09:45;3;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 09:30;13-11-2017 09:30;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 09:15;13-11-2017 09:15;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 09:00;13-11-2017 09:00;4;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 08:45;13-11-2017 08:45;5;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 08:30;13-11-2017 08:30;6;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 08:15;13-11-2017 08:15;3;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;13-11-2017 08:00;13-11-2017 08:00;4;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 19:45;12-11-2017 19:45;4;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 19:30;12-11-2017 19:30;4;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 19:15;12-11-2017 19:15;4;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 19:00;12-11-2017 19:00;5;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 18:45;12-11-2017 18:45;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 18:30;12-11-2017 18:30;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 18:15;12-11-2017 18:15;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 18:00;12-11-2017 18:00;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;12-11-2017 17:45;12-11-2017 17:45;6;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 17:30;12-11-2017 17:30;6;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 17:15;12-11-2017 17:15;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 17:00;12-11-2017 17:00;9;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 16:45;12-11-2017 16:45;5;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 16:30;12-11-2017 16:30;3;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 16:15;12-11-2017 16:15;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 16:00;12-11-2017 16:00;4;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;12-11-2017 15:45;12-11-2017 15:45;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 15:30;12-11-2017 15:30;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 15:15;12-11-2017 15:15;5;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 15:00;12-11-2017 15:00;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 14:45;12-11-2017 14:45;7;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 14:30;12-11-2017 14:30;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 14:15;12-11-2017 14:15;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 14:00;12-11-2017 14:00;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 13:45;12-11-2017 13:45;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 13:30;12-11-2017 13:30;7;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 13:15;12-11-2017 13:15;5;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 13:00;12-11-2017 13:00;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 12:45;12-11-2017 12:45;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 12:30;12-11-2017 12:30;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 12:15;12-11-2017 12:15;4;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 12:00;12-11-2017 12:00;8;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;12-11-2017 11:45;12-11-2017 11:45;6;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 11:30;12-11-2017 11:30;6;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 11:15;12-11-2017 11:15;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 11:00;12-11-2017 11:00;4;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 10:45;12-11-2017 10:45;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 10:30;12-11-2017 10:30;6;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 10:15;12-11-2017 10:15;4;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 10:00;12-11-2017 10:00;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 09:45;12-11-2017 09:45;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 09:30;12-11-2017 09:30;5;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 09:15;12-11-2017 09:15;4;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 09:00;12-11-2017 09:00;4;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 08:45;12-11-2017 08:45;5;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 08:30;12-11-2017 08:30;7;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 08:15;12-11-2017 08:15;4;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;12-11-2017 08:00;12-11-2017 08:00;6;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 19:45;11-11-2017 19:45;7;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 19:30;11-11-2017 19:30;3;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 19:15;11-11-2017 19:15;6;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 19:00;11-11-2017 19:00;6;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 18:45;11-11-2017 18:45;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 18:30;11-11-2017 18:30;4;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 18:15;11-11-2017 18:15;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 18:00;11-11-2017 18:00;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;11-11-2017 17:45;11-11-2017 17:45;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 17:30;11-11-2017 17:30;3;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 17:15;11-11-2017 17:15;6;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 17:00;11-11-2017 17:00;4;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 16:45;11-11-2017 16:45;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 16:30;11-11-2017 16:30;5;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 16:15;11-11-2017 16:15;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 16:00;11-11-2017 16:00;7;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;11-11-2017 15:45;11-11-2017 15:45;6;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 15:30;11-11-2017 15:30;5;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 15:15;11-11-2017 15:15;6;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 15:00;11-11-2017 15:00;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 14:45;11-11-2017 14:45;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 14:30;11-11-2017 14:30;3;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 14:15;11-11-2017 14:15;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 14:00;11-11-2017 14:00;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 13:45;11-11-2017 13:45;6;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 13:30;11-11-2017 13:30;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 13:15;11-11-2017 13:15;3;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 13:00;11-11-2017 13:00;5;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 12:45;11-11-2017 12:45;8;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 12:30;11-11-2017 12:30;6;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 12:15;11-11-2017 12:15;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 12:00;11-11-2017 12:00;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;11-11-2017 11:45;11-11-2017 11:45;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 11:30;11-11-2017 11:30;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 11:15;11-11-2017 11:15;6;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 11:00;11-11-2017 11:00;7;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 10:45;11-11-2017 10:45;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 10:30;11-11-2017 10:30;7;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 10:15;11-11-2017 10:15;15;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 10:00;11-11-2017 10:00;8;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 09:45;11-11-2017 09:45;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 09:30;11-11-2017 09:30;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 09:15;11-11-2017 09:15;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 09:00;11-11-2017 09:00;7;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 08:45;11-11-2017 08:45;4;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 08:30;11-11-2017 08:30;7;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 08:15;11-11-2017 08:15;8;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;11-11-2017 08:00;11-11-2017 08:00;3;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 19:45;10-11-2017 19:45;4;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 19:30;10-11-2017 19:30;3;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 19:15;10-11-2017 19:15;4;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 19:00;10-11-2017 19:00;7;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 18:45;10-11-2017 18:45;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 18:30;10-11-2017 18:30;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 18:15;10-11-2017 18:15;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 18:00;10-11-2017 18:00;4;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;10-11-2017 17:45;10-11-2017 17:45;7;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 17:30;10-11-2017 17:30;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 17:15;10-11-2017 17:15;7;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 17:00;10-11-2017 17:00;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 16:45;10-11-2017 16:45;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 16:30;10-11-2017 16:30;5;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 16:15;10-11-2017 16:15;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 16:00;10-11-2017 16:00;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;10-11-2017 15:45;10-11-2017 15:45;5;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 15:30;10-11-2017 15:30;7;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 15:15;10-11-2017 15:15;3;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 15:00;10-11-2017 15:00;8;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 14:45;10-11-2017 14:45;4;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 14:30;10-11-2017 14:30;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 14:15;10-11-2017 14:15;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 14:00;10-11-2017 14:00;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 13:45;10-11-2017 13:45;6;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 13:30;10-11-2017 13:30;6;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 13:15;10-11-2017 13:15;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 13:00;10-11-2017 13:00;6;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 12:45;10-11-2017 12:45;4;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 12:30;10-11-2017 12:30;6;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 12:15;10-11-2017 12:15;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 12:00;10-11-2017 12:00;4;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;10-11-2017 11:45;10-11-2017 11:45;4;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 11:30;10-11-2017 11:30;6;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 11:15;10-11-2017 11:15;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 11:00;10-11-2017 11:00;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 10:45;10-11-2017 10:45;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 10:30;10-11-2017 10:30;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 10:15;10-11-2017 10:15;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 10:00;10-11-2017 10:00;5;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 09:45;10-11-2017 09:45;5;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 09:30;10-11-2017 09:30;5;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 09:15;10-11-2017 09:15;7;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 09:00;10-11-2017 09:00;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 08:45;10-11-2017 08:45;5;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 08:30;10-11-2017 08:30;7;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 08:15;10-11-2017 08:15;7;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;10-11-2017 08:00;10-11-2017 08:00;4;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 19:45;09-11-2017 19:45;7;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 19:30;09-11-2017 19:30;5;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 19:15;09-11-2017 19:15;6;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 19:00;09-11-2017 19:00;6;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 18:45;09-11-2017 18:45;4;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 18:30;09-11-2017 18:30;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 18:15;09-11-2017 18:15;7;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 18:00;09-11-2017 18:00;4;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;09-11-2017 17:45;09-11-2017 17:45;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 17:30;09-11-2017 17:30;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 17:15;09-11-2017 17:15;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 17:00;09-11-2017 17:00;5;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 16:45;09-11-2017 16:45;7;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 16:30;09-11-2017 16:30;4;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 16:15;09-11-2017 16:15;6;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 16:00;09-11-2017 16:00;4;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;09-11-2017 15:45;09-11-2017 15:45;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 15:30;09-11-2017 15:30;7;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 15:15;09-11-2017 15:15;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 15:00;09-11-2017 15:00;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 14:45;09-11-2017 14:45;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 14:30;09-11-2017 14:30;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 14:15;09-11-2017 14:15;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 14:00;09-11-2017 14:00;4;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 13:45;09-11-2017 13:45;6;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 13:30;09-11-2017 13:30;5;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 13:15;09-11-2017 13:15;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 13:00;09-11-2017 13:00;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 12:45;09-11-2017 12:45;4;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 12:30;09-11-2017 12:30;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 12:15;09-11-2017 12:15;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 12:00;09-11-2017 12:00;5;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;09-11-2017 11:45;09-11-2017 11:45;4;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 11:30;09-11-2017 11:30;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 11:15;09-11-2017 11:15;6;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 11:00;09-11-2017 11:00;5;11;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 10:45;09-11-2017 10:45;4;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 10:30;09-11-2017 10:30;7;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 10:15;09-11-2017 10:15;6;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 10:00;09-11-2017 10:00;7;10;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 09:45;09-11-2017 09:45;4;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 09:30;09-11-2017 09:30;4;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 09:15;09-11-2017 09:15;6;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 09:00;09-11-2017 09:00;4;9;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 08:45;09-11-2017 08:45;3;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 08:30;09-11-2017 08:30;4;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 08:15;09-11-2017 08:15;7;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;09-11-2017 08:00;09-11-2017 08:00;5;8;b - 7>12;MVTEL;ABAIXO
2,58875E+11;08-11-2017 19:45;08-11-2017 19:45;6;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 19:30;08-11-2017 19:30;6;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 19:15;08-11-2017 19:15;4;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 19:00;08-11-2017 19:00;3;19;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 18:45;08-11-2017 18:45;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 18:30;08-11-2017 18:30;5;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 18:15;08-11-2017 18:15;6;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 18:00;08-11-2017 18:00;7;18;e - 18>22;MVTEL;ABAIXO
2,58875E+11;08-11-2017 17:45;08-11-2017 17:45;8;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 17:30;08-11-2017 17:30;6;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 17:15;08-11-2017 17:15;4;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 17:00;08-11-2017 17:00;6;17;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 16:45;08-11-2017 16:45;7;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 16:30;08-11-2017 16:30;5;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 16:15;08-11-2017 16:15;4;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 16:00;08-11-2017 16:00;4;16;d - 16>18;MVTEL;ABAIXO
2,58875E+11;08-11-2017 15:45;08-11-2017 15:45;5;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 15:30;08-11-2017 15:30;7;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 15:15;08-11-2017 15:15;7;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 15:00;08-11-2017 15:00;4;15;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 14:45;08-11-2017 14:45;6;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 14:30;08-11-2017 14:30;14;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 14:15;08-11-2017 14:15;5;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 14:00;08-11-2017 14:00;7;14;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 13:45;08-11-2017 13:45;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 13:30;08-11-2017 13:30;3;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 13:15;08-11-2017 13:15;5;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 13:00;08-11-2017 13:00;4;13;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 12:45;08-11-2017 12:45;6;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 12:30;08-11-2017 12:30;6;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 12:15;08-11-2017 12:15;15;12;c - 12>16;MVTEL;ABAIXO
2,58875E+11;08-11-2017 12:00;08-11-2017 12:00;4;12;c - 12>16;MVTEL;ABAIXO
